season,date,playoff,neutral,status,team1,team2,team1_abbr,team2_abbr,team1_pregame_rating,team2_pregame_rating,team1_winprob,team2_winprob,team1_score,team2_score,team1_postgame_rating,team2_postgame_rating,is_home,gm_no1,gm_no2,win1,EloDiff1,mov_mult1,elo_shift1
2013,2013-08-05,0,0,post,New York Liberty,Washington Mystics,NYL,WAS,1400.419876,1405.878014,0.605658127,0.394341873,93,88,1407.752948,1398.544941,1,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Chicago Sky,Indiana Fever,CHI,IND,1568.309861,1549.597844,0.63835513,0.36164487,58,64,1553.30337,1564.604335,1,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Connecticut Sun,Los Angeles Sparks,CON,LAS,1467.437523,1591.805443,0.436494265,0.563505735,72,74,1461.734521,1597.508446,1,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Las Vegas Aces,Minnesota Lynx,LVA,MIN,1433.709164,1668.474378,0.290924095,0.709075905,80,93,1424.82782,1677.355723,1,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Phoenix Mercury,Seattle Storm,PHO,SEA,1466.922134,1455.050929,0.629215592,0.370784408,65,80,1441.320517,1480.652546,1,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Washington Mystics,New York Liberty,WAS,NYL,1405.878014,1400.419876,0.394341873,0.605658127,88,93,1398.544941,1407.752948,0,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Indiana Fever,Chicago Sky,IND,CHI,1549.597844,1568.309861,0.36164487,0.63835513,64,58,1564.604335,1553.30337,0,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Los Angeles Sparks,Connecticut Sun,LAS,CON,1591.805443,1467.437523,0.563505735,0.436494265,74,72,1597.508446,1461.734521,0,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Minnesota Lynx,Las Vegas Aces,MIN,LVA,1668.474378,1433.709164,0.709075905,0.290924095,93,80,1677.355723,1424.82782,0,NA,NA,NA,NA,NA,NA
2013,2013-08-05,0,0,post,Seattle Storm,Phoenix Mercury,SEA,PHO,1455.050929,1466.922134,0.370784408,0.629215592,80,65,1480.652546,1441.320517,0,NA,NA,NA,NA,NA,NA
2013,2013-08-07,0,0,post,Minnesota Lynx,Washington Mystics,MIN,WAS,1677.355723,1398.544941,0.887502555,0.112497445,75,79,1655.312002,1420.588662,1,NA,NA,NA,NA,NA,NA
2013,2013-08-07,0,0,post,Indiana Fever,Los Angeles Sparks,IND,LAS,1564.604335,1597.508446,0.567364341,0.432635659,64,74,1547.47295,1614.639831,1,NA,NA,NA,NA,NA,NA
2013,2013-08-07,0,0,post,Washington Mystics,Minnesota Lynx,WAS,MIN,1398.544941,1677.355723,0.112497445,0.887502555,79,75,1420.588662,1655.312002,0,NA,NA,NA,NA,NA,NA
2013,2013-08-07,0,0,post,Los Angeles Sparks,Indiana Fever,LAS,IND,1597.508446,1564.604335,0.432635659,0.567364341,74,64,1614.639831,1547.47295,0,NA,NA,NA,NA,NA,NA
2013,2013-08-08,0,0,post,Phoenix Mercury,Dallas Wings,PHO,DAL,1441.320517,1456.269682,0.592536884,0.407463116,70,67,1447.383321,1450.206878,1,NA,NA,NA,NA,NA,NA
2013,2013-08-08,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1480.652546,1424.82782,0.686082997,0.31391700299999997,56,77,1444.126815,1461.35355,1,NA,NA,NA,NA,NA,NA
2013,2013-08-08,0,0,post,Connecticut Sun,Chicago Sky,CON,CHI,1461.734521,1553.30337,0.483357238,0.516642762,61,77,1442.882108,1572.155782,1,NA,NA,NA,NA,NA,NA
2013,2013-08-08,0,0,post,Dallas Wings,Phoenix Mercury,DAL,PHO,1456.269682,1441.320517,0.407463116,0.592536884,67,70,1450.206878,1447.383321,0,NA,NA,NA,NA,NA,NA
2013,2013-08-08,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1424.82782,1480.652546,0.31391700299999997,0.686082997,77,56,1461.35355,1444.126815,0,NA,NA,NA,NA,NA,NA
2013,2013-08-08,0,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1553.30337,1461.734521,0.516642762,0.483357238,77,61,1572.155782,1442.882108,0,NA,NA,NA,NA,NA,NA
2013,2013-08-09,0,0,post,New York Liberty,Los Angeles Sparks,NYL,LAS,1407.752948,1614.639831,0.325102653,0.674897347,67,85,1395.166463,1627.226316,1,NA,NA,NA,NA,NA,NA
2013,2013-08-09,0,0,post,Indiana Fever,Atlanta Dream,IND,ATL,1547.47295,1532.39901,0.633506527,0.366493473,80,66,1559.738471,1520.133489,1,NA,NA,NA,NA,NA,NA
2013,2013-08-09,0,0,post,Los Angeles Sparks,New York Liberty,LAS,NYL,1614.639831,1407.752948,0.674897347,0.325102653,85,67,1627.226316,1395.166463,0,NA,NA,NA,NA,NA,NA
2013,2013-08-09,0,0,post,Atlanta Dream,Indiana Fever,ATL,IND,1532.39901,1547.47295,0.366493473,0.633506527,66,80,1520.133489,1559.738471,0,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Atlanta Dream,New York Liberty,ATL,NYL,1520.133489,1395.166463,0.764927134,0.235072866,82,88,1500.323198,1414.976754,1,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Washington Mystics,Connecticut Sun,WAS,CON,1420.588662,1442.882108,0.582291078,0.417708922,74,63,1432.899076,1430.571694,1,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1444.126815,1461.35355,0.589367666,0.410632334,69,63,1452.592541,1452.887824,1,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Phoenix Mercury,Dallas Wings,PHO,DAL,1447.383321,1450.206878,0.609274424,0.390725576,77,56,1464.846325,1432.743874,1,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Chicago Sky,Minnesota Lynx,CHI,MIN,1572.155782,1655.312002,0.495457959,0.504542041,94,86,1585.014754,1642.45303,1,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,New York Liberty,Atlanta Dream,NYL,ATL,1395.166463,1520.133489,0.235072866,0.764927134,88,82,1414.976754,1500.323198,0,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Connecticut Sun,Washington Mystics,CON,WAS,1442.882108,1420.588662,0.417708922,0.582291078,63,74,1430.571694,1432.899076,0,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1461.35355,1444.126815,0.410632334,0.589367666,63,69,1452.887824,1452.592541,0,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Dallas Wings,Phoenix Mercury,DAL,PHO,1450.206878,1447.383321,0.390725576,0.609274424,56,77,1432.743874,1464.846325,0,NA,NA,NA,NA,NA,NA
2013,2013-08-10,0,0,post,Minnesota Lynx,Chicago Sky,MIN,CHI,1655.312002,1572.155782,0.504542041,0.495457959,86,94,1642.45303,1585.014754,0,NA,NA,NA,NA,NA,NA
2013,2013-08-12,0,0,post,Los Angeles Sparks,Chicago Sky,LAS,CHI,1627.226316,1585.014754,0.668964706,0.331035294,80,76,1632.566282,1579.674789,1,NA,NA,NA,NA,NA,NA
2013,2013-08-12,0,0,post,Chicago Sky,Los Angeles Sparks,CHI,LAS,1585.014754,1627.226316,0.331035294,0.668964706,76,80,1579.674789,1632.566282,0,NA,NA,NA,NA,NA,NA
2013,2013-08-13,0,0,post,Phoenix Mercury,Indiana Fever,PHO,IND,1464.846325,1559.738471,0.478581594,0.521418406,75,58,1486.489065,1538.09573,1,NA,NA,NA,NA,NA,NA
2013,2013-08-13,0,0,post,Connecticut Sun,Atlanta Dream,CON,ATL,1430.571694,1500.323198,0.514744496,0.485255504,88,86,1437.083434,1493.811457,1,NA,NA,NA,NA,NA,NA
2013,2013-08-13,0,0,post,Indiana Fever,Phoenix Mercury,IND,PHO,1559.738471,1464.846325,0.521418406,0.478581594,58,75,1538.09573,1486.489065,0,NA,NA,NA,NA,NA,NA
2013,2013-08-13,0,0,post,Atlanta Dream,Connecticut Sun,ATL,CON,1500.323198,1430.571694,0.485255504,0.514744496,86,88,1493.811457,1437.083434,0,NA,NA,NA,NA,NA,NA
2013,2013-08-14,0,0,post,Seattle Storm,Chicago Sky,SEA,CHI,1452.592541,1579.674789,0.432654936,0.567345064,66,79,1438.287902,1593.979428,1,NA,NA,NA,NA,NA,NA
2013,2013-08-14,0,0,post,Chicago Sky,Seattle Storm,CHI,SEA,1579.674789,1452.592541,0.567345064,0.432654936,79,66,1593.979428,1438.287902,0,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,New York Liberty,Washington Mystics,NYL,WAS,1414.976754,1432.899076,0.58839827,0.41160173,57,66,1398.102091,1449.77374,1,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,Minnesota Lynx,Dallas Wings,MIN,DAL,1642.45303,1432.743874,0.841268925,0.158731075,77,83,1618.74296,1456.453944,1,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,Los Angeles Sparks,Indiana Fever,LAS,IND,1632.566282,1538.09573,0.731909689,0.268090311,94,72,1644.100454,1526.561558,1,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,Atlanta Dream,Connecticut Sun,ATL,CON,1493.811457,1437.083434,0.687201807,0.312798193,88,57,1511.490668,1419.404224,1,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,Washington Mystics,New York Liberty,WAS,NYL,1432.899076,1414.976754,0.41160173,0.58839827,66,57,1449.77374,1398.102091,0,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,Dallas Wings,Minnesota Lynx,DAL,MIN,1432.743874,1642.45303,0.158731075,0.841268925,83,77,1456.453944,1618.74296,0,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,Indiana Fever,Los Angeles Sparks,IND,LAS,1538.09573,1632.566282,0.268090311,0.731909689,72,94,1526.561558,1644.100454,0,NA,NA,NA,NA,NA,NA
2013,2013-08-15,0,0,post,Connecticut Sun,Atlanta Dream,CON,ATL,1437.083434,1493.811457,0.312798193,0.687201807,57,88,1419.404224,1511.490668,0,NA,NA,NA,NA,NA,NA
2013,2013-08-16,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1452.887824,1486.489065,0.566379035,0.433620965,88,82,1461.940406,1477.436484,1,NA,NA,NA,NA,NA,NA
2013,2013-08-16,0,0,post,Seattle Storm,Indiana Fever,SEA,IND,1438.287902,1526.561558,0.488095502,0.511904498,77,70,1450.426536,1514.422924,1,NA,NA,NA,NA,NA,NA
2013,2013-08-16,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1486.489065,1452.887824,0.433620965,0.566379035,82,88,1477.436484,1461.940406,0,NA,NA,NA,NA,NA,NA
2013,2013-08-16,0,0,post,Indiana Fever,Seattle Storm,IND,SEA,1526.561558,1438.287902,0.511904498,0.488095502,70,77,1514.422924,1450.426536,0,NA,NA,NA,NA,NA,NA
2013,2013-08-17,0,0,post,Chicago Sky,Connecticut Sun,CHI,CON,1593.979428,1419.404224,0.812365231,0.187634769,89,78,1598.785703,1414.597949,1,NA,NA,NA,NA,NA,NA
2013,2013-08-17,0,0,post,Minnesota Lynx,New York Liberty,MIN,NYL,1618.74296,1398.102091,0.849492725,0.150507275,88,57,1626.350358,1390.494692,1,NA,NA,NA,NA,NA,NA
2013,2013-08-17,0,0,post,Atlanta Dream,Washington Mystics,ATL,WAS,1511.490668,1449.77374,0.693341564,0.306658436,76,58,1523.236566,1438.027842,1,NA,NA,NA,NA,NA,NA
2013,2013-08-17,0,0,post,Connecticut Sun,Chicago Sky,CON,CHI,1419.404224,1593.979428,0.187634769,0.812365231,78,89,1414.597949,1598.785703,0,NA,NA,NA,NA,NA,NA
2013,2013-08-17,0,0,post,New York Liberty,Minnesota Lynx,NYL,MIN,1398.102091,1618.74296,0.150507275,0.849492725,57,88,1390.494692,1626.350358,0,NA,NA,NA,NA,NA,NA
2013,2013-08-17,0,0,post,Washington Mystics,Atlanta Dream,WAS,ATL,1449.77374,1511.490668,0.306658436,0.693341564,58,76,1438.027842,1523.236566,0,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Seattle Storm,Los Angeles Sparks,SEA,LAS,1450.426536,1644.100454,0.342007769,0.657992231,77,57,1483.624148,1610.902842,1,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Washington Mystics,Chicago Sky,WAS,CHI,1438.027842,1598.785703,0.385828883,0.614171117,73,79,1430.180971,1606.632574,1,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Dallas Wings,Phoenix Mercury,DAL,PHO,1456.453944,1477.436484,0.584125376,0.415874624,86,89,1446.8571,1487.033328,1,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Atlanta Dream,Minnesota Lynx,ATL,MIN,1523.236566,1626.350358,0.466785564,0.533214436,88,75,1541.874612,1607.712312,1,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Los Angeles Sparks,Seattle Storm,LAS,SEA,1644.100454,1450.426536,0.657992231,0.342007769,57,77,1610.902842,1483.624148,0,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Chicago Sky,Washington Mystics,CHI,WAS,1598.785703,1438.027842,0.614171117,0.385828883,79,73,1606.632574,1430.180971,0,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Phoenix Mercury,Dallas Wings,PHO,DAL,1477.436484,1456.453944,0.415874624,0.584125376,89,86,1487.033328,1446.8571,0,NA,NA,NA,NA,NA,NA
2013,2013-08-19,0,0,post,Minnesota Lynx,Atlanta Dream,MIN,ATL,1626.350358,1523.236566,0.533214436,0.466785564,75,88,1607.712312,1541.874612,0,NA,NA,NA,NA,NA,NA
2013,2013-08-20,0,0,post,Indiana Fever,Las Vegas Aces,IND,LVA,1514.422924,1461.940406,0.681924609,0.318075391,80,63,1526.218012,1450.145318,1,NA,NA,NA,NA,NA,NA
2013,2013-08-20,0,0,post,Las Vegas Aces,Indiana Fever,LVA,IND,1461.940406,1514.422924,0.318075391,0.681924609,63,80,1450.145318,1526.218012,0,NA,NA,NA,NA,NA,NA
2013,2013-08-21,0,0,post,Connecticut Sun,Minnesota Lynx,CON,MIN,1414.597949,1607.712312,0.342732999,0.657267001,77,91,1403.279432,1619.03083,1,NA,NA,NA,NA,NA,NA
2013,2013-08-21,0,0,post,Minnesota Lynx,Connecticut Sun,MIN,CON,1607.712312,1414.597949,0.657267001,0.342732999,91,77,1619.03083,1403.279432,0,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,Phoenix Mercury,Seattle Storm,PHO,SEA,1487.033328,1483.624148,0.617781367,0.382218633,73,81,1470.205147,1500.452329,1,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,Washington Mystics,Atlanta Dream,WAS,ATL,1430.180971,1541.874612,0.454515281,0.545484719,74,64,1446.44348,1525.612103,1,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,Dallas Wings,Las Vegas Aces,DAL,LVA,1446.8571,1450.145318,0.608637477,0.391362523,73,67,1454.840786,1442.161632,1,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,Chicago Sky,New York Liberty,CHI,NYL,1606.632574,1390.494692,0.846148455,0.153851545,82,64,1611.936969,1385.190297,1,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,Seattle Storm,Phoenix Mercury,SEA,PHO,1483.624148,1487.033328,0.382218633,0.617781367,81,73,1500.452329,1470.205147,0,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,Atlanta Dream,Washington Mystics,ATL,WAS,1541.874612,1430.180971,0.545484719,0.454515281,64,74,1525.612103,1446.44348,0,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,Las Vegas Aces,Dallas Wings,LVA,DAL,1450.145318,1446.8571,0.391362523,0.608637477,67,73,1442.161632,1454.840786,0,NA,NA,NA,NA,NA,NA
2013,2013-08-22,0,0,post,New York Liberty,Chicago Sky,NYL,CHI,1390.494692,1606.632574,0.153851545,0.846148455,64,82,1385.190297,1611.936969,0,NA,NA,NA,NA,NA,NA
2013,2013-08-23,0,0,post,Atlanta Dream,Chicago Sky,ATL,CHI,1525.612103,1611.936969,0.490898792,0.509101208,56,67,1510.552996,1626.996076,1,NA,NA,NA,NA,NA,NA
2013,2013-08-23,0,0,post,Minnesota Lynx,Indiana Fever,MIN,IND,1619.03083,1526.218012,0.730033105,0.269966895,84,77,1624.617712,1520.63113,1,NA,NA,NA,NA,NA,NA
2013,2013-08-23,0,0,post,Chicago Sky,Atlanta Dream,CHI,ATL,1611.936969,1525.612103,0.509101208,0.490898792,67,56,1626.996076,1510.552996,0,NA,NA,NA,NA,NA,NA
2013,2013-08-23,0,0,post,Indiana Fever,Minnesota Lynx,IND,MIN,1526.218012,1619.03083,0.269966895,0.730033105,77,84,1520.63113,1624.617712,0,NA,NA,NA,NA,NA,NA
2013,2013-08-24,0,0,post,Connecticut Sun,New York Liberty,CON,NYL,1403.279432,1385.190297,0.637526955,0.362473045,66,74,1385.692074,1402.777655,1,NA,NA,NA,NA,NA,NA
2013,2013-08-24,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1442.161632,1500.452329,0.531201602,0.468798398,70,64,1452.138611,1490.47535,1,NA,NA,NA,NA,NA,NA
2013,2013-08-24,0,0,post,Los Angeles Sparks,Dallas Wings,LAS,DAL,1610.902842,1454.840786,0.795578004,0.204421996,90,88,1613.229184,1452.514444,1,NA,NA,NA,NA,NA,NA
2013,2013-08-24,0,0,post,New York Liberty,Connecticut Sun,NYL,CON,1385.190297,1403.279432,0.362473045,0.637526955,74,66,1402.777655,1385.692074,0,NA,NA,NA,NA,NA,NA
2013,2013-08-24,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1500.452329,1442.161632,0.468798398,0.531201602,64,70,1490.47535,1452.138611,0,NA,NA,NA,NA,NA,NA
2013,2013-08-24,0,0,post,Dallas Wings,Los Angeles Sparks,DAL,LAS,1454.840786,1610.902842,0.204421996,0.795578004,88,90,1452.514444,1613.229184,0,NA,NA,NA,NA,NA,NA
2013,2013-08-26,0,0,post,Los Angeles Sparks,Connecticut Sun,LAS,CON,1613.229184,1385.692074,0.854498197,0.145501803,91,78,1617.235385,1381.685873,1,NA,NA,NA,NA,NA,NA
2013,2013-08-26,0,0,post,Las Vegas Aces,Seattle Storm,LVA,SEA,1452.138611,1490.47535,0.559672496,0.440327504,71,72,1445.586206,1497.027756,1,NA,NA,NA,NA,NA,NA
2013,2013-08-26,0,0,post,New York Liberty,Minnesota Lynx,NYL,MIN,1402.777655,1624.617712,0.306507755,0.693492245,47,73,1387.579975,1639.815393,1,NA,NA,NA,NA,NA,NA
2013,2013-08-26,0,0,post,Connecticut Sun,Los Angeles Sparks,CON,LAS,1385.692074,1613.229184,0.145501803,0.854498197,78,91,1381.685873,1617.235385,0,NA,NA,NA,NA,NA,NA
2013,2013-08-26,0,0,post,Seattle Storm,Las Vegas Aces,SEA,LVA,1490.47535,1452.138611,0.440327504,0.559672496,72,71,1497.027756,1445.586206,0,NA,NA,NA,NA,NA,NA
2013,2013-08-26,0,0,post,Minnesota Lynx,New York Liberty,MIN,NYL,1624.617712,1402.777655,0.693492245,0.306507755,73,47,1639.815393,1387.579975,0,NA,NA,NA,NA,NA,NA
2013,2013-08-27,0,0,post,Atlanta Dream,Washington Mystics,ATL,WAS,1510.552996,1446.44348,0.69626211,0.30373789,80,85,1495.045581,1461.950895,1,NA,NA,NA,NA,NA,NA
2013,2013-08-27,0,0,post,Washington Mystics,Atlanta Dream,WAS,ATL,1446.44348,1510.552996,0.30373789,0.69626211,85,80,1461.950895,1495.045581,0,NA,NA,NA,NA,NA,NA
2013,2013-08-28,0,0,post,Seattle Storm,Connecticut Sun,SEA,CON,1497.027756,1381.685873,0.754818444,0.245181556,78,65,1504.302537,1374.411091,1,NA,NA,NA,NA,NA,NA
2013,2013-08-28,0,0,post,Connecticut Sun,Seattle Storm,CON,SEA,1381.685873,1497.027756,0.245181556,0.754818444,65,78,1374.411091,1504.302537,0,NA,NA,NA,NA,NA,NA
2013,2013-08-29,0,0,post,New York Liberty,Indiana Fever,NYL,IND,1387.579975,1520.63113,0.424241118,0.575758882,67,73,1378.768429,1529.442675,1,NA,NA,NA,NA,NA,NA
2013,2013-08-29,0,0,post,Dallas Wings,Las Vegas Aces,DAL,LVA,1452.514444,1445.586206,0.622553132,0.377446868,65,74,1434.278776,1463.821874,1,NA,NA,NA,NA,NA,NA
2013,2013-08-29,0,0,post,Indiana Fever,New York Liberty,IND,NYL,1520.63113,1387.579975,0.575758882,0.424241118,73,67,1529.442675,1378.768429,0,NA,NA,NA,NA,NA,NA
2013,2013-08-29,0,0,post,Las Vegas Aces,Dallas Wings,LVA,DAL,1445.586206,1452.514444,0.377446868,0.622553132,74,65,1463.821874,1434.278776,0,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1639.815393,1504.302537,0.775666995,0.224333005,97,74,1649.495697,1494.622233,1,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Las Vegas Aces,Los Angeles Sparks,LVA,LAS,1463.821874,1617.235385,0.395894249,0.604105751,67,80,1450.993063,1630.064195,1,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Phoenix Mercury,Connecticut Sun,PHO,CON,1470.205147,1374.411091,0.733401972,0.266598028,76,68,1476.146988,1368.469249,1,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Chicago Sky,Atlanta Dream,CHI,ATL,1626.996076,1495.045581,0.772078529,0.227921471,85,68,1634.988589,1487.053068,1,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1504.302537,1639.815393,0.224333005,0.775666995,74,97,1494.622233,1649.495697,0,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Los Angeles Sparks,Las Vegas Aces,LAS,LVA,1617.235385,1463.821874,0.604105751,0.395894249,80,67,1630.064195,1450.993063,0,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Connecticut Sun,Phoenix Mercury,CON,PHO,1374.411091,1470.205147,0.266598028,0.733401972,68,76,1368.469249,1476.146988,0,NA,NA,NA,NA,NA,NA
2013,2013-08-30,0,0,post,Atlanta Dream,Chicago Sky,ATL,CHI,1495.045581,1626.996076,0.227921471,0.772078529,68,85,1487.053068,1634.988589,0,NA,NA,NA,NA,NA,NA
2013,2013-08-31,0,0,post,Dallas Wings,New York Liberty,DAL,NYL,1434.278776,1378.768429,0.685693101,0.314306899,93,88,1439.866345,1373.18086,1,NA,NA,NA,NA,NA,NA
2013,2013-08-31,0,0,post,New York Liberty,Dallas Wings,NYL,DAL,1378.768429,1434.278776,0.314306899,0.685693101,88,93,1373.18086,1439.866345,0,NA,NA,NA,NA,NA,NA
2013,2013-09-01,0,0,post,Atlanta Dream,Los Angeles Sparks,ATL,LAS,1487.053068,1630.064195,0.410300998,0.589699002,92,82,1505.097583,1612.019681,1,NA,NA,NA,NA,NA,NA
2013,2013-09-01,0,0,post,Los Angeles Sparks,Atlanta Dream,LAS,ATL,1630.064195,1487.053068,0.589699002,0.410300998,82,92,1612.019681,1505.097583,0,NA,NA,NA,NA,NA,NA
2013,2013-09-03,0,0,post,Minnesota Lynx,Los Angeles Sparks,MIN,LAS,1649.495697,1612.019681,0.662900398,0.337099602,83,74,1657.893976,1603.621402,1,NA,NA,NA,NA,NA,NA
2013,2013-09-03,0,0,post,Atlanta Dream,Indiana Fever,ATL,IND,1505.097583,1529.442675,0.579415738,0.420584262,89,80,1516.071872,1518.468386,1,NA,NA,NA,NA,NA,NA
2013,2013-09-03,0,0,post,Los Angeles Sparks,Minnesota Lynx,LAS,MIN,1612.019681,1649.495697,0.337099602,0.662900398,74,83,1603.621402,1657.893976,0,NA,NA,NA,NA,NA,NA
2013,2013-09-03,0,0,post,Indiana Fever,Atlanta Dream,IND,ATL,1529.442675,1505.097583,0.420584262,0.579415738,80,89,1518.468386,1516.071872,0,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Connecticut Sun,Washington Mystics,CON,WAS,1368.469249,1461.950895,0.480608084,0.519391916,77,70,1380.837304,1449.58284,1,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Dallas Wings,Los Angeles Sparks,DAL,LAS,1439.866345,1603.621402,0.381748607,0.618251393,70,74,1433.530762,1609.956985,1,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Phoenix Mercury,Las Vegas Aces,PHO,LVA,1476.146988,1450.993063,0.646871271,0.353128729,83,80,1481.245838,1445.894214,1,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,New York Liberty,Atlanta Dream,NYL,ATL,1373.18086,1516.071872,0.410468306,0.589531694,57,70,1359.773177,1529.479554,1,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Chicago Sky,Indiana Fever,CHI,IND,1634.988589,1518.468386,0.756071578,0.243928422,77,82,1617.311307,1536.145668,1,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Washington Mystics,Connecticut Sun,WAS,CON,1461.950895,1368.469249,0.519391916,0.480608084,70,77,1449.58284,1380.837304,0,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Los Angeles Sparks,Dallas Wings,LAS,DAL,1603.621402,1439.866345,0.618251393,0.381748607,74,70,1609.956985,1433.530762,0,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Las Vegas Aces,Phoenix Mercury,LVA,PHO,1450.993063,1476.146988,0.353128729,0.646871271,80,83,1445.894214,1481.245838,0,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Atlanta Dream,New York Liberty,ATL,NYL,1516.071872,1373.18086,0.589531694,0.410468306,70,57,1529.479554,1359.773177,0,NA,NA,NA,NA,NA,NA
2013,2013-09-05,0,0,post,Indiana Fever,Chicago Sky,IND,CHI,1518.468386,1634.988589,0.243928422,0.756071578,82,77,1536.145668,1617.311307,0,NA,NA,NA,NA,NA,NA
2013,2013-09-06,0,0,post,Seattle Storm,Minnesota Lynx,SEA,MIN,1494.622233,1657.893976,0.382405464,0.617594536,60,75,1481.106793,1671.409416,1,NA,NA,NA,NA,NA,NA
2013,2013-09-06,0,0,post,Indiana Fever,Connecticut Sun,IND,CON,1536.145668,1380.837304,0.794871495,0.205128505,69,60,1540.850684,1376.132287,1,NA,NA,NA,NA,NA,NA
2013,2013-09-06,0,0,post,Minnesota Lynx,Seattle Storm,MIN,SEA,1657.893976,1494.622233,0.617594536,0.382405464,75,60,1671.409416,1481.106793,0,NA,NA,NA,NA,NA,NA
2013,2013-09-06,0,0,post,Connecticut Sun,Indiana Fever,CON,IND,1380.837304,1536.145668,0.205128505,0.794871495,60,69,1376.132287,1540.850684,0,NA,NA,NA,NA,NA,NA
2013,2013-09-07,0,0,post,Las Vegas Aces,Dallas Wings,LVA,DAL,1445.894214,1433.530762,0.629876438,0.370123562,65,98,1401.253419,1478.171556,1,NA,NA,NA,NA,NA,NA
2013,2013-09-07,0,0,post,Washington Mystics,Chicago Sky,WAS,CHI,1449.58284,1617.311307,0.376365045,0.623634955,79,93,1436.917781,1629.976367,1,NA,NA,NA,NA,NA,NA
