Player ID,Year,Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40,erO,erD,erT,Wins Added,W/40 gm,W/40 min
payeka01w,2002,Kate Paye,SEA,G,19,114,19,114,3.4,0.528,0.526,0.842,0.105,2.2,4,7.9,1.5,0,28.7,11.8,85,101,-0.1,0.1,0,0.01,-3.536757105,-2.396545939,-5.933303044,-0.083791415,-0.104739269,-0.029400497
reddja01w,2002,Jamie Redd,SEA,F,10,112,10,112,19.6,0.662,0.632,0.529,0.353,9,7.6,13.5,1,0,15.1,20,123,102,0.6,0.1,0.6,0.227,4.39507981,-3.280907555,1.114172254,0.34552086,0.431901076,0.123400307
lewista01w,2002,Takeisha Lewis,SEA,F-C,14,57,14,57,13.5,0.502,0.4,0.1,1.8,15.5,27.7,9.7,2,0,28.1,21.2,89,88,0,0.2,0.2,0.106,-3.615016058,0.064915266,-3.550100791,0.031736503,0.039670629,0.02227123
mcculda01w,2002,Danielle McCulley,SEA,C-F,4,43,4,43,-7,0.078,0,0.25,0.167,8.8,10.7,3.8,1.4,0,13.4,16.8,33,99,-0.3,0,-0.2,-0.227,-10.94739925,-2.535251471,-13.48265072,-0.207563919,-0.259454899,-0.193082715
azzije01w,2002,Jennifer Azzi,UTA,G,32,1151,32,1151,13.8,0.628,0.563,0.465,0.525,1.7,3.7,23.9,1.3,0.9,21.6,12.4,118,105,3.5,0.1,3.5,0.123,3.262552693,-1.569353568,1.693199125,3.912092405,4.890115506,0.135954558
goodsad01w,2002,Adrienne Goodson,UTA,F,32,1101,32,1101,17.6,0.515,0.461,0.067,0.375,10.7,10.2,12.6,2.2,0.4,17.3,24.7,101,102,2.3,0.7,3,0.107,2.059739539,-1.467336093,0.592403446,3.085208581,3.856510726,0.112087505
ferdima01w,2002,Marie Ferdinand-Harris,UTA,G,32,1065,32,1065,18.3,0.548,0.481,0.092,0.461,2.3,6.2,17.5,2.6,0.5,16.6,23.1,105,101,2.8,0.8,3.6,0.137,2.02100676,-0.05000147,1.97100529,3.780160269,4.725200336,0.14197785
willina01w,2002,Natalie Williams,UTA,C,31,1008,31,1008,15.9,0.512,0.444,0.042,0.463,13.5,15.7,7.1,2.1,1.2,17.3,18.9,103,98,1.9,1.2,3.1,0.124,1.551875823,-0.202981758,1.348894066,3.237934405,4.047418006,0.12848946
dydekma01w,2002,Margo Dydek,UTA,C,30,876,30,876,22.8,0.521,0.439,0.025,0.423,7.7,18.6,16.4,1.6,9.3,20.2,24.9,98,90,1.4,2.1,3.5,0.161,-1.255813825,3.34124733,2.085433505,3.16364863,3.954560787,0.144458842
herriam01w,2002,Amy Herrig,UTA,C,28,269,28,269,10.8,0.514,0.434,0,0.566,7.3,13.2,2.6,1.8,4,24.1,14.9,90,97,0,0.4,0.4,0.057,-2.772826513,0.253101066,-2.519725447,0.300012035,0.375015044,0.044611455
johnsla01w,2002,LaTonya Johnson,UTA,F,28,269,28,269,6.4,0.442,0.395,0.421,0.263,3.9,4.4,6.6,1.4,0.6,15,17.1,91,105,0,0,0,0.007,-2.563913599,-2.989874392,-5.553787991,-0.142381625,-0.177977031,-0.021171989
gardnan01w,2002,Andrea Gardner,UTA,F-C,30,198,30,198,11.1,0.434,0.367,0,0.776,19,19.2,4.5,0.8,1.2,16.5,18.3,95,100,0.1,0.2,0.3,0.064,-1.648055705,-2.636661744,-4.284717448,0.031400516,0.039250645,0.006343539
aguilel01w,2002,Elisa Aguilar,UTA,G,28,141,28,141,13.3,0.596,0.591,0.636,0.212,0,4.9,20.5,1.2,1.1,23.4,15.4,105,104,0.3,0,0.3,0.083,0.173635262,-2.389545062,-2.215909799,0.180475332,0.225594165,0.051198676
randase01w,2002,Semeka Randall,UTA,G,8,135,8,135,16.4,0.55,0.45,0.05,0.725,3.9,9.7,11.4,1.6,0.6,15.9,21.4,106,101,0.4,0.1,0.5,0.139,0.235195202,-1.162225347,-0.927030145,0.267109978,0.333887472,0.079143697
starbka01w,2002,Kate Starbird,UTA,F-G,15,88,15,88,15.5,0.463,0.44,0.32,0.28,0,4.9,14.7,5.6,3.5,6.6,15.7,105,93,0.2,0.2,0.3,0.151,0.160468638,5.20725769,5.367726328,0.474373513,0.592966892,0.215624324
crockda01w,2002,Danielle Crockrom,UTA,F,18,84,18,84,11.2,0.436,0.357,0.036,0.429,9.3,9.6,4.5,0,1.8,8.3,19.9,100,105,0.1,0,0.1,0.058,-2.077475081,-3.875988339,-5.95346342,-0.062658974,-0.078323717,-0.029837607
caufila01w,2002,LaNeishea Caufield,UTA,G,8,65,8,65,8.6,0.598,0.567,0.6,0.133,6,4.8,2.7,5.9,0,33.5,16.9,84,96,0,0.1,0,0.029,-1.255625203,2.178218154,0.922592951,0.193775651,0.242219563,0.119246554
bullevi01w,2002,Vicky Bullett,WAS,F,32,953,32,953,17,0.533,0.502,0.203,0.174,6.2,12.4,10.9,3.3,3.4,18.1,16.3,101,91,1.3,2.2,3.5,0.146,0.406838282,3.613172086,4.020010369,4.441066618,5.551333272,0.186403636
milleco01w,2002,Coco Miller,WAS,G,32,904,32,904,15.1,0.518,0.479,0.243,0.213,6.2,8.2,18.2,2.2,0.2,17,19.2,102,99,1.7,0.9,2.7,0.118,1.123366403,-0.012253968,1.111112435,2.787347618,3.484184523,0.123333965
dalesst01w,2002,Stacey Dales,WAS,F,31,805,31,805,14.9,0.553,0.498,0.474,0.435,4.1,6.4,20.5,1.2,0.4,19.9,21.3,103,101,1.8,0.5,2.3,0.115,1.020618035,-2.112184319,-1.091566284,1.520972719,1.901215899,0.075576284
pagemu01w,2002,Murriel Page,WAS,F,32,750,32,750,12.4,0.476,0.456,0.021,0.272,9.4,13.2,9.7,1.1,1.8,17.1,17.6,94,98,0.5,0.9,1.4,0.075,-1.265067026,-0.688306514,-1.95337354,1.06670422,1.333380275,0.056890892
holdsch01w,2002,Chamique Holdsclaw,WAS,F,20,634,20,634,30.5,0.527,0.468,0.085,0.321,10.9,23.3,18.2,1.9,0.8,10.7,33.3,108,90,2.9,1.6,4.5,0.282,2.857567646,2.059693567,4.917261213,3.262841423,4.078551779,0.205857503
burgean01w,2002,Annie La Fleur,WAS,G,26,632,26,632,13.9,0.517,0.446,0.327,0.446,3.2,6.2,26.1,3.2,0.6,25.3,12.8,103,97,0.9,0.9,1.8,0.113,1.417770089,1.491407332,2.909177422,2.564639543,3.205799429,0.162318958
jonesas01w,2002,Asjha Jones,WAS,F,32,612,32,612,10.2,0.42,0.403,0.043,0.142,8.1,9.3,9.7,1.3,2.5,13.6,23.5,86,99,-0.4,0.6,0.2,0.016,-3.314926092,-1.175890686,-4.490816778,0.028687004,0.035858755,0.001874968
luzhe01w,2002,Helen Luz,WAS,G,32,474,32,474,16.5,0.598,0.581,0.716,0.128,2.4,4.3,20.8,2.2,0.9,21.6,21.1,103,100,1,0.4,1.4,0.122,1.237200056,-0.600556651,0.636643405,1.339603394,1.674504243,0.1130467
washito01w,2002,Tonya Massaline,WAS,F,25,291,25,291,9.4,0.398,0.36,0.209,0.151,11.9,8.3,9.8,0.6,0.6,14.9,18.5,89,104,0,0.1,0,0.003,-1.815474773,-3.609576934,-5.425051707,-0.133720141,-0.167150176,-0.018380775
saureau01w,2002,Audrey Sauret,WAS,G,15,165,15,165,7,0.458,0.438,0.208,0.208,2.3,4.2,19.3,2.9,1.1,36.4,12.5,77,99,-0.2,0.2,0,-0.01,-2.682609343,0.10982637,-2.572782973,0.179276959,0.224096199,0.043461081
brownki01w,2002,Kiesha Brown,WAS,G,18,108,18,108,8.7,0.385,0.357,0.314,0.086,4.7,7.1,10.8,2.7,0,12.1,19.2,85,98,-0.1,0.1,0,0.017,-3.541754757,0.210980136,-3.330774622,0.072971769,0.091214711,0.027026581
walsema01w,2002,Maren Walseth,WAS,F,18,104,18,104,1.4,0.251,0.26,0.28,0.08,8.6,12.9,11.9,1.1,0,25.8,16.8,59,99,-0.4,0.1,-0.3,-0.127,-7.345240776,-2.41847112,-9.763711896,-0.292370084,-0.365462605,-0.112450032
millsta01w,2002,Tausha Mills,WAS,C,4,17,4,17,-16.4,0,0,0,0.5,0,11.2,0,3.5,0,29.1,20.3,0,91,-0.2,0,-0.2,-0.444,-18.64719774,0.838221737,-17.808976,-0.121925926,-0.152407407,-0.286884531
gaithka01w,2002,Katryna Gaither,WAS,C,1,1,1,1,-21.1,,,,,0,0,0,0,0,,0,,105,0,0,0,0.006,-8.57171942,-3.717442757,-12.28916218,-0.004180148,-0.005225185,-0.167205929
feastal01w,2003,Allison Feaster,CHA,F,34,1096,34,1096,16.6,0.512,0.471,0.542,0.206,4.8,7.1,15,3,0.8,14.9,23,103,101,2.4,0.7,3.2,0.116,1.388135849,-0.416223241,0.971912608,3.298159204,3.880187299,0.120370774
staleda01w,2003,Dawn Staley,CHA,G,34,1086,34,1086,14.8,0.542,0.481,0.333,0.338,1.8,3.7,32.6,2.8,0.3,23.9,15.6,107,104,2.5,0.3,2.8,0.104,2.658066837,-0.590791461,2.067275375,3.913153031,4.603709448,0.144130867
stinsan01w,2003,Andrea Stinson,CHA,G,34,1000,34,1000,18.5,0.53,0.494,0.234,0.246,4,9.7,22.7,3,0.5,17.4,22.4,103,99,2.3,1.1,3.4,0.136,1.546556607,0.506795561,2.053352167,3.595721276,4.230260325,0.143828851
suttota01w,2003,Tammy Sutton-Brown,CHA,C,34,864,34,864,14.9,0.492,0.421,0,0.562,12,16.1,3.8,1.4,5.3,16.9,21,97,98,1,1.1,2.1,0.097,-1.317975876,-0.371638463,-1.689614339,1.352984815,1.591746841,0.062638186
enissh01w,2003,Shalonda Enis,CHA,F-C,29,613,29,613,20.3,0.568,0.505,0.33,0.41,14.4,14.1,5.9,3,0.3,15.6,22.3,111,99,2.2,0.6,2.8,0.184,3.272430127,-0.773822296,2.498607831,2.352190221,2.767282614,0.153487127
milleke01w,2003,Kelly Miller,CHA,G,34,523,34,523,15.7,0.512,0.473,0.311,0.24,5.4,7,20.2,2.2,0.4,15.9,21.8,103,104,1.2,0.2,1.4,0.104,0.743212762,-1.729211287,-0.985998525,1.018551502,1.198295884,0.077900688
brownru01w,2003,Rushia Brown,CHA,F,34,483,34,483,11.6,0.496,0.457,0.017,0.198,10,11.9,7.1,3.8,1.9,21.7,17.3,92,97,0.1,0.7,0.8,0.066,-1.512787865,0.875273492,-0.637514373,1.031927597,1.214032467,0.085459842
smithch02w,2003,Charlotte Smith,CHA,F,27,443,27,443,6.6,0.417,0.362,0.327,0.367,7.4,9.4,8.1,1.4,0.4,17.4,16.2,88,104,-0.1,0.1,0,0.002,-2.987059686,-2.842721567,-5.829781253,-0.300889623,-0.353987792,-0.027168363
mckivte01w,2003,Teana Miller,CHA,C,31,341,31,341,18.1,0.573,0.526,0.013,0.397,15.4,18.5,3.9,2.6,6.4,22.8,18.1,101,94,0.6,0.6,1.2,0.141,-0.05398432,1.317328145,1.263343824,1.08005239,1.27064987,0.126692362
lewisty01w,2003,Tynesha Lewis,CHA,G,23,234,23,234,16.2,0.52,0.476,0.21,0.194,6.7,9.8,18.4,2.7,2.3,19.2,18.5,102,100,0.4,0.2,0.6,0.111,0.100630183,0.091036951,0.191667134,0.605159432,0.711952273,0.103446057
brumfma01w,2003,Marla Brumfield,CHA,G,25,123,25,123,7.4,0.483,0.375,0.188,0.375,1.2,5.6,21.7,0.5,0.7,24.4,10.4,101,106,0.1,0,0.1,0.037,-1.965155935,-3.444430853,-5.409586788,-0.055515137,-0.065311926,-0.018053703
perpeer01w,2003,Erin Perperoglou,CHA,F,14,44,14,44,6.4,0.461,0.375,0,0.5,6.5,6.3,13.5,0,0,17,13.9,100,109,0,0,0,0.022,-2.101010658,-5.604772896,-7.705783554,-0.074647893,-0.087821051,-0.067861721
melvich01w,2003,Chasity Melvin,CLE,C-F,34,1061,34,1061,19.5,0.541,0.482,0.033,0.529,10,13.3,11,1.6,1.8,14,22.5,107,96,3.2,1.6,4.7,0.178,2.272212464,0.108794734,2.381007198,4.018247564,4.727350076,0.151489069
taylope01w,2003,Penny Taylor,CLE,F,34,898,34,898,21.1,0.521,0.471,0.291,0.279,6.4,10.9,20.3,2.5,1,13.6,24.7,105,96,2.6,1.5,4.1,0.181,2.103115134,1.092809596,3.195924729,3.799227565,4.469679489,0.169230627
thomala01w,2003,LaToya Thomas,CLE,F,32,852,32,852,19.3,0.514,0.463,0.02,0.304,9.6,12.7,10,2,1.3,11.1,22.2,106,96,2.3,1.3,3.6,0.168,1.559769805,0.674851764,2.234621569,3.158834944,3.716276404,0.14830211
darlihe01w,2003,Helen Darling,CLE,G,34,832,34,832,9.3,0.438,0.388,0.497,0.287,3.9,6.9,28.3,2.8,0.6,31.5,14.2,85,97,-0.5,1.2,0.7,0.032,-0.898897375,0.948758973,0.049861598,2.095344866,2.465111607,0.100737734
jacksde01w,2003,Deanna Jackson,CLE,F,34,763,34,763,14.6,0.535,0.492,0.354,0.354,6.3,7.7,13.7,1.6,1.5,12.6,17.2,110,99,2,0.8,2.8,0.147,1.233107498,-0.355966241,0.877141257,2.265126241,2.664854402,0.118748427
jonesme01w,2003,Merlakia Jones,CLE,G,34,672,34,672,8.3,0.385,0.347,0.066,0.199,3.5,9.5,13.1,2,0.4,14.4,18.6,82,97,-0.7,0.9,0.2,0.012,-3.781711882,0.607941074,-3.173770808,0.513342176,0.603931971,0.030556082
lennobe01w,2003,Betty Lennox,CLE,G,34,560,34,560,11.5,0.453,0.431,0.383,0.134,4.4,10.5,13.7,1.5,0.6,16.9,30.7,85,97,-0.7,0.7,0.1,0.005,-4.554261351,-0.784810828,-5.339072179,-0.232185258,-0.273159128,-0.016584661
rizzoje01w,2003,Jennifer Rizzotti,CLE,G,33,525,33,525,5.7,0.373,0.347,0.708,0.222,1,5.3,22.1,1.6,0,30.7,10.9,77,100,-0.6,0.5,-0.2,-0.014,-2.645881129,-0.809182296,-3.455063426,0.320670848,0.377259821,0.024432065
johnspo01w,2003,Pollyanna Johns Kimbrough,CLE,C,30,416,30,416,14,0.574,0.556,0,0.524,9.7,13,8.9,1.7,2.1,19.7,11.6,108,96,0.7,0.6,1.4,0.131,1.074846259,0.163594252,1.238440511,1.316788381,1.549162801,0.126614267
berthlu01w,2003,Lucienne Berthieu,CLE,F-C,22,201,22,201,17.1,0.581,0.519,0.019,0.885,12.9,13.8,6.5,3,1.7,23.3,23.5,99,94,0.3,0.4,0.7,0.14,0.172326998,0.507974455,0.680301453,0.575176728,0.676678503,0.11446303
hendetr01w,2003,Tracy Henderson,CLE,C,11,45,11,45,-2.8,0.077,0.077,0,0,17.3,20.5,11.6,1.3,1.9,23.5,18.9,41,94,-0.3,0.1,-0.3,-0.23,-10.49570065,-1.382804359,-11.87850501,-0.178823873,-0.210381027,-0.158954554
johnssh01w,2003,Shannon Johnson,CON,G,34,1107,34,1107,18.8,0.533,0.462,0.229,0.536,4.2,7.3,35.2,2.3,0.2,21.3,22.1,103,102,2.6,0.7,3.3,0.119,2.606059176,-1.045164862,1.560894314,3.671435176,4.319335501,0.132662518
salesny01w,2003,Nykesha Sales,CON,F-G,34,1106,34,1106,19.7,0.516,0.462,0.244,0.308,2.9,7.9,18.4,2.4,1,12.1,26.6,103,100,2.8,1,3.8,0.138,1.344627821,-0.232925717,1.111702105,3.399685938,3.999630516,0.122954283
mcwilta01w,2003,Taj McWilliams-Franklin,CON,F-C,34,983,34,983,18.5,0.512,0.462,0.143,0.339,9.5,14,10.1,2.5,2.9,13.5,19.8,103,97,2.1,1.4,3.5,0.142,1.081138376,0.901341817,1.982480193,3.484098651,4.098939589,0.141774106
douglka01w,2003,Katie Douglas,CON,G-F,28,843,28,843,19.6,0.553,0.524,0.449,0.248,4.7,7.6,13.7,2.1,1.1,8.4,19.2,114,102,2.9,0.5,3.4,0.164,3.103954077,-0.173768317,2.93018576,3.419556473,4.023007615,0.162256535
wyckobr01w,2003,Brooke Wyckoff,CON,F,34,755,34,755,10.9,0.494,0.458,0.493,0.254,7.6,11.7,8.3,2.5,2.2,19.8,12.7,96,98,0.5,0.9,1.4,0.075,-1.083617662,0.378655872,-0.70496179,1.579674456,1.858440537,0.083691362
johnsad01w,2003,Adrienne Johnson,CON,G,34,584,34,584,9.4,0.421,0.397,0.251,0.123,4.7,6,6,1.7,0.2,9.3,18.9,89,105,-0.1,0.1,0,0.001,-2.286403135,-1.940114447,-4.226517582,0.110685635,0.130218395,0.007581208
palmewe01w,2003,Wendy Palmer,CON,F,32,433,32,433,11.6,0.468,0.429,0.313,0.19,8,14.8,7.5,1.4,0.6,18,21.9,88,99,-0.1,0.5,0.3,0.031,-3.353426542,-1.83008051,-5.183507052,-0.141827753,-0.16685618,-0.013101871
blackde01w,2003,Debbie Black,CON,G,34,373,34,373,10.3,0.382,0.36,0.044,0.132,5.2,8.3,21.9,3.1,0.5,20,11.8,90,100,0,0.4,0.3,0.037,-0.975399149,0.309267397,-0.666131752,0.788247677,0.927350208,0.084530582
lobore01w,2003,Rebecca Lobo,CON,C,25,297,25,297,4.4,0.321,0.324,0.318,0.102,3.6,10.6,3.1,1.2,4.4,13.2,17.4,66,99,-0.9,0.3,-0.6,-0.081,-6.793470792,-1.048660681,-7.842131473,-0.523921298,-0.616377997,-0.070561791
hicksje01w,2003,Jessie Hicks,CON,C-F,27,253,27,253,14.4,0.538,0.463,0,0.313,10.9,11.5,4.9,2.5,3.1,22.2,22.5,94,99,0.2,0.3,0.4,0.07,-1.248599945,-1.221087229,-2.469687174,0.28810988,0.3389528,0.045550969
colemco01w,2003,Courtney Coleman,CON,F,20,141,20,141,9.1,0.542,0.55,0,1.5,6.8,9.4,1.3,3.2,1.2,28.1,16,83,99,-0.1,0.2,0,0.011,-2.959603043,-0.434569398,-3.394172442,0.090135633,0.106041921,0.025570392
cashsw01w,2003,Swin Cash,DET,F,33,1097,33,1097,20.8,0.523,0.467,0.093,0.498,7.8,10.6,22.8,2.1,1.7,17.1,26.5,103,95,3,1.9,4.9,0.179,1.993141012,0.609979559,2.603120571,4.240604741,4.988946754,0.154625515
rileyru01w,2003,Ruth Riley,DET,C,34,995,34,995,15.6,0.57,0.498,0,0.55,7.8,12.2,12,1.4,4.6,22.2,17.1,104,93,1.8,1.9,3.8,0.151,0.598862833,0.969669447,1.56853228,3.292115081,3.873076566,0.132346335
fordch01w,2003,Cheryl Ford,DET,F,32,956,32,956,17.5,0.526,0.474,0,0.478,13.6,21,5.4,1.8,2.6,19.5,19.5,100,89,1.4,2.6,4,0.166,-0.434183,2.207107179,1.772924179,3.26827195,3.845025823,0.13674778
nolande01w,2003,Deanna Nolan,DET,G-F,32,954,32,954,17.3,0.559,0.513,0.365,0.308,1.6,6.7,17,2.3,1.2,16.3,20.4,108,96,2.6,1.5,4.1,0.171,1.562458054,1.361891068,2.924349122,3.852799613,4.532705427,0.161542961
powelel01w,2003,Elaine Powell,DET,G,33,938,33,938,15.7,0.529,0.466,0.086,0.455,6,6.8,25.4,2.6,0.8,22,17.6,104,97,1.9,1.3,3.2,0.136,2.069220711,0.965563457,3.034784168,3.843949958,4.522294069,0.163921107
hollake01w,2003,Kedra Holland-Corn,DET,G,34,694,34,694,19,0.601,0.569,0.534,0.272,2.3,4.9,18.2,2.8,0.3,18.5,21.1,109,97,2.1,1,3.1,0.179,2.696359949,0.971589693,3.667949642,3.080595036,3.624229454,0.17755591
farriba01w,2003,Barbara Farris,DET,F-C,34,522,34,522,7.8,0.501,0.434,0,0.636,7.3,9.4,7.7,1,0.6,24.4,14.8,91,98,0,0.6,0.6,0.049,-2.0520614,-1.795702431,-3.847763832,0.205014889,0.241193987,0.015709953
walkeay01w,2003,Ayana Walker,DET,F,34,271,34,271,9,0.353,0.343,0,0.3,16.4,15.8,6.5,2,3.2,19.3,16.7,80,93,-0.4,0.5,0.2,0.025,-3.689150324,0.695658895,-2.993491429,0.231069157,0.271846067,0.034106149
lambesh01w,2003,Sheila Lambert,DET,G,27,187,27,187,12.6,0.518,0.417,0.242,0.621,7,9,14.3,1.5,0,25.7,27.8,90,98,0,0.2,0.2,0.049,-2.985835974,-2.329803181,-5.315639155,-0.074331464,-0.087448782,-0.015899778
thomast01w,2003,Stacey Thomas,DET,F,11,82,11,82,9.9,0.36,0.344,0.313,0.688,8,11.7,10.3,6,1,22.4,15.1,76,86,-0.1,0.3,0.1,0.053,-2.691166248,5.377440937,2.68627469,0.320653177,0.377239032,0.156416184
ndiayas01w,2003,Astou Ndiaye-Diatta,DET,F,11,70,11,70,8,0.457,0.476,0,0.095,9.4,12,2.8,2.3,1.1,29.1,20.3,71,94,-0.2,0.1,-0.1,-0.048,-4.958031014,-0.524762457,-5.482793471,-0.03412384,-0.040145694,-0.019499337
ujhelpe01w,2003,Petra Ujhelyi,DET,C,14,68,14,68,-5.6,0.215,0.25,0,0.375,5.8,10.6,7.1,0,1.2,51.8,13.1,35,99,-0.4,0.1,-0.4,-0.206,-9.391573674,-4.250085311,-13.64165898,-0.331831756,-0.390390301,-0.195195151
mooreta01w,2003,Tamara Moore,DET,G,15,66,15,66,15,0.563,0.5,0.25,0.375,6,8.2,11.4,3.3,2.4,24.4,17.2,98,93,0.1,0.1,0.2,0.121,-0.679959669,2.141582241,1.461622572,0.214572772,0.252438556,0.130044105
arcaija01w,2003,Janeth Arcain,HOU,G,34,1136,34,1136,16.5,0.534,0.48,0.114,0.29,3,8,12.5,2.2,0.1,12,19,106,96,2.6,1.8,4.3,0.152,1.181205686,1.145057727,2.326263413,4.268441708,5.021696127,0.150297243
swoopsh01w,2003,Sheryl Swoopes,HOU,F-G,31,1084,31,1084,23.6,0.495,0.431,0.182,0.286,4.1,8.8,25.1,4.2,2.1,13,26.9,101,90,2.6,2.7,5.3,0.195,2.300384818,4.105602186,6.405987005,6.480066458,7.623607598,0.239116843
snowmi01w,2003,Michelle Snow,HOU,C,34,1025,34,1025,18.2,0.541,0.498,0.004,0.336,10.4,17.2,8.5,2,5.4,19,18.1,100,89,1.6,2.8,4.3,0.169,0.123452735,2.793576728,2.917029463,4.180944299,4.918757999,0.163158802
thompti01w,2003,Tina Thompson,HOU,F,28,974,28,974,19,0.5,0.459,0.268,0.244,5.6,11.4,11.3,1.1,2.1,12.8,28.8,97,95,1.5,1.6,3,0.125,-0.46436085,-0.139567245,-0.603928095,2.106374555,2.478087711,0.086504088
figgsuk01w,2003,Ukari Figgs,HOU,G,34,952,34,952,8.7,0.557,0.524,0.556,0.177,1.6,5.7,15.6,1.6,0.1,30.6,10.5,92,98,0.2,1.1,1.3,0.054,-0.695875868,-0.290380106,-0.986255975,1.86069433,2.189052153,0.078180434
cantydo01w,2003,Dominique Canty,HOU,G,32,648,32,648,11.8,0.463,0.379,0.007,0.641,7.8,10.3,16.6,2,0.1,20.9,18.8,91,96,0.1,1,1.1,0.069,-1.390150544,-0.073310142,-1.463460686,1.098217724,1.292020852,0.067791218
johnsti01w,2003,Tiffani Johnson,HOU,C,22,359,22,359,10.2,0.534,0.484,0,0.371,7.4,11.8,6.9,0.5,1.7,21.7,13.3,97,97,0.3,0.5,0.8,0.084,-1.321798041,-1.77618998,-3.09798802,0.289048382,0.340056919,0.032205948
udokamf01w,2003,Mfon Udoka,HOU,F,25,251,25,251,11.6,0.54,0.5,0.016,0.359,12.3,13.6,3.3,1,0.7,22.1,19.7,94,97,0.2,0.3,0.5,0.08,-2.105643971,-2.101295675,-4.206939646,0.050595192,0.059523756,0.008062979
gibsoke01w,2003,Kelley Gibson,HOU,F-G,26,209,26,209,5.8,0.452,0.452,0.571,0,2.7,5.1,7.1,0.3,2.1,17.6,12.7,86,101,-0.1,0.2,0.1,0.016,-3.746095031,-2.245572462,-5.991667493,-0.160889788,-0.189282104,-0.030792304
coopecy01w,2003,Cynthia Cooper,HOU,G,4,144,4,144,22.1,0.636,0.513,0.474,0.737,1.9,4.7,30.8,1.7,0.6,21.8,23.2,115,99,0.7,0.2,0.8,0.234,4.388144049,-0.543393559,3.84475049,0.660082328,0.776567445,0.183356202
blueoc01w,2003,Octavia Blue,HOU,F,16,37,16,37,0.5,0.347,0.25,0,1,3.8,3.6,9.3,0,0,25.8,10.9,71,104,-0.1,0,-0.1,-0.06,-5.008390038,-4.498382117,-9.506772155,-0.099270625,-0.11678897,-0.107319594
umohit01w,2003,Itoro Umoh-Coleman,HOU,G,3,6,3,6,-6.6,,,,,0,0,27.5,0,0,100,8.7,38,105,0,0,0,-0.194,-7.28333206,-5.949715222,-13.23304728,-0.028266641,-0.033254872,-0.188444273
catchta01w,2003,Tamika Catchings,IND,F,34,1210,34,1210,28.1,0.566,0.504,0.373,0.357,9.2,15.7,22,3.6,2.7,14.7,28.9,112,95,6.1,2,8,0.265,4.388404914,1.787518493,6.175923407,7.030267216,8.270902607,0.232405528
willina01w,2003,Natalie Williams,IND,C,34,1054,34,1054,20.9,0.534,0.485,0.003,0.408,14.1,16.9,9.8,2.4,1.8,14.1,23.8,107,99,3.4,1.1,4.5,0.169,2.930132521,-0.740147894,2.189984628,3.853920082,4.534023625,0.146258827
rasmukr01w,2003,Kristen Rasmussen,IND,F,33,814,33,814,14.2,0.52,0.488,0.075,0.195,7.4,9.8,15.9,1.8,1.7,18.1,16.4,103,103,1.4,0.3,1.7,0.083,0.564612126,-1.912342551,-1.347730425,1.420418363,1.671080427,0.069799428
mccrani01w,2003,Nikki McCray,IND,G,34,734,34,734,7.2,0.441,0.402,0.232,0.174,3.3,4.8,12.4,3,0.3,22.9,13.2,86,103,-0.3,0.3,-0.1,-0.004,-1.8281903,-0.876922931,-2.70511323,0.742492163,0.873520192,0.040462788
iveyni01w,2003,Niele Ivey,IND,G,27,651,27,651,12.2,0.547,0.53,0.724,0.147,1,3.4,20.2,2.7,1,18.5,11.7,109,104,1.2,0.2,1.4,0.085,1.295776942,-0.588344579,0.707432363,1.858880746,2.186918524,0.114216943
mccarst01w,2003,Stephanie White,IND,G-F,28,577,28,577,14.9,0.5,0.431,0.486,0.277,3.3,4.9,19.9,3.5,1,16,20.2,103,102,1.2,0.4,1.5,0.105,0.702843495,-0.088548753,0.614294742,1.618542586,1.904167748,0.112203992
brownco01w,2003,Coretta Brown,IND,G,30,522,30,522,13.6,0.521,0.482,0.61,0.201,2.9,5.5,12,2.4,0.7,16.8,20.7,99,104,0.7,0.1,0.8,0.065,-0.484759109,-1.582760957,-2.067520066,0.707869406,0.832787536,0.054242866
schumke01w,2003,Kelly Schumacher,IND,C,34,480,34,480,17.4,0.522,0.491,0.053,0.16,11.3,14.4,9.4,0.9,4.6,15,22.3,102,102,1,0.3,1.3,0.105,-0.009112024,-2.399417361,-2.408529386,0.562473014,0.661732957,0.046872751
washico01w,2003,Coquese Washington,IND,G,20,348,20,348,7.7,0.433,0.388,0.716,0.194,0.8,5.8,24.8,2.4,0.5,29.2,14.9,85,103,-0.2,0.1,-0.1,-0.011,-2.500012138,-1.574457091,-4.074469229,0.094546169,0.111230788,0.010867376
henniso01w,2003,Sonja Henning,IND,G,23,290,23,290,3.9,0.264,0.262,0.214,0.19,0.9,6,17.5,2.9,0,22.2,10.2,69,102,-0.5,0.2,-0.4,-0.049,-3.844219038,-0.623758189,-4.467977227,0.017129031,0.020151802,0.002362625
pettibr01w,2003,Bridget Pettis,IND,G,31,148,31,148,9.4,0.412,0.346,0.519,0.327,4.6,8.9,10.6,1.6,0.6,11.9,22.9,90,104,0,0,0,0.011,-4.239726297,-2.457941557,-6.697667854,-0.169559526,-0.199481795,-0.045826899
