Player ID,Year,Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40,team code,Tm WS,Tm MP,EWA,Tm EWA,EWSA,Consensus Wins,CW/40
anderam01w,2006,Ambrosia Anderson,CON,F,1,1,1,1,33.9,0,0,0,0,0,100,0,0,0,0,0,0,21,0,0,0,0,0.541,2006_CON,28.9,6827,0.011482587,21.94749254,0.012500971,0.006250486,0.250019421
anderch01w,2003,Chantelle Anderson,SAC,C,26,171,26,171,3.6,0.426,0.432,0,0.273,5.1,8.9,5.6,1.7,2.6,25.6,18.6,70,94,0,-0.5,0.3,-0.2,-0.043,2003_SAC,20.4,6825,-0.614238806,13.35781095,-0.437797146,-0.318898573,-0.074596157
anderch01w,2004,Chantelle Anderson,SAC,C,30,231,30,231,6.8,0.48,0.391,0,0.578,7.9,10.1,4.1,0.8,2.5,23.7,22.3,85,100,0,-0.2,0.2,0,0.001,2004_SAC,20.9,6900,-0.462,17.17945274,-0.337442548,-0.168721274,-0.029215805
anderch01w,2005,Chantelle Anderson,SAS,C,34,669,34,669,8.3,0.512,0.466,0,0.258,5.9,9.1,3.8,0.7,1.8,21.7,19.4,86,106,0,-0.3,-0.1,-0.4,-0.024,2005_SAS,4.2,6800,-0.838746269,6.374925373,-1.052720544,-0.726360272,-0.043429613
anderch01w,2006,Chantelle Anderson,SAS,C,23,413,23,413,13.8,0.58,0.527,0,0.402,7.6,11.6,6.9,0.9,1.8,18,17.4,105,102,0,0.8,0.3,1.1,0.108,2006_SAS,13.5,6801,0.612308458,12.93307463,0.646735774,0.873367887,0.084587689
anderch01w,2007,Chantelle Anderson,SAS,C,11,86,11,86,15,0.554,0.5,0,0.6,8.7,14.4,6.3,0.6,4.7,16.5,16.2,105,96,0,0.2,0.1,0.3,0.139,2007_SAS,19.8,6875,0.178845771,15.27681592,0.235426692,0.267713346,0.124517835
anderjo01w,2008,Jolene Anderson,CON,G,24,367,24,367,7.4,0.366,0.341,0.548,0.119,3.4,8.9,11.6,1,0.2,10.8,17.9,83,99,0,-0.4,0.4,0.1,0.006,2008_CON,23.5,6851,-0.624447761,17.58352239,-0.307509025,-0.103754512,-0.011308394
anderke01w,2000,Keisha Anderson,WAS,G,30,434,30,434,10.4,0.494,0.449,0.118,0.265,3.9,7.3,29.6,3.3,0.6,38.2,14.1,86,100,0,-0.2,0.4,0.2,0.017,2000_WAS,14.2,6400,-0.090686567,15.34527363,-0.168350435,0.015824782,0.001458505
anderke01w,2001,Keisha Anderson,CHA,G,18,102,18,102,2.1,0.294,0.125,0.125,0.625,4.4,10.3,24.8,3.7,0,45.5,19.2,55,93,0,-0.6,0.2,-0.4,-0.162,2001_CHA,19.1,6500,-0.442507463,13.96776119,-0.361970792,-0.380985396,-0.149406038
anderke01w,2002,Keisha Anderson,CHA,G,7,31,7,31,4,0.292,0.292,0.333,0,9,13.4,32.3,0,0,20,25.1,74,105,0,-0.1,0,-0.1,-0.124,2002_CHA,22,6450,-0.10518408,20.25577114,-0.096800964,-0.098400482,-0.126968364
anderyv01w,2022,Yvonne Anderson,CON,G,11,101,11,101,10.4,0.602,0.538,0.385,0.269,3.7,5.4,17.7,1.5,1.8,27.4,17.4,101,102,0,0.1,0.2,0.2,0.093,2022_CON,29.3,7250,-0.021104478,20.86502488,0.096403452,0.148201726,0.058693753
andrame01w,1999,Mery Andrade,CLE,F,32,364,32,364,8.1,0.504,0.449,0.407,0.441,5.5,8.9,24.6,2.8,0.9,36.2,14.7,83,97,0,-0.3,0.5,0.2,0.017,1999_CLE,6.5,6400,-0.492577114,6.034676617,-0.466111847,-0.133055924,-0.01462153
andrame01w,2000,Mery Andrade,CLE,F,32,797,32,797,16,0.576,0.526,0.385,0.41,5.6,8.6,18.4,3,1.2,22,18.4,105,96,0,1.7,1.3,3,0.151,2000_CLE,19.1,6500,2.053960199,13.29731343,2.765458844,2.882729422,0.144679017
andrame01w,2001,Mery Andrade,CLE,F,32,893,32,893,9.8,0.398,0.357,0.175,0.263,3.4,6.8,21.2,3.6,1.1,24.2,14.9,83,87,0,-0.6,2.3,1.7,0.078,2001_CLE,26.5,6425,-0.453164179,16.59094527,0.924078758,1.312039379,0.058769961
andrame01w,2002,Mery Andrade,CLE,F,32,665,32,665,6,0.376,0.329,0.234,0.207,3.6,5.8,19,2.6,0.8,25.3,12.7,80,101,0,-0.7,0.5,-0.3,-0.016,2002_CLE,13.1,6550,-1.594676617,12.39422886,-1.523021989,-0.911510995,-0.054827729
andrame01w,2004,Mery Andrade,CHA,F,12,65,12,65,5.8,0.541,0.429,0.143,0.429,2.4,4.6,21.8,0,1.3,26.5,9.7,106,108,0,0.1,0,0.1,0.038,2004_CHA,13.9,6900,-0.162338308,12.34965174,-0.147733578,-0.023866789,-0.014687255
angelyv01w,1997,Yvette Angel,SAC,G,5,90,5,90,7.8,0.404,0.438,0.313,0.188,2.7,6.3,22.4,2.4,0.9,31.6,12.6,75,102,0,-0.1,0,-0.1,-0.061,1997_SAC,4.9,5650,-0.135223881,7.658756219,-0.17916867,-0.139584335,-0.062037482
anigwkr01w,2019,Kristine Anigwe,DAL,F-C,10,129,10,129,8.4,0.404,0.333,0,0.455,12.2,16.6,4.1,1.3,2.7,15,16.7,88,104,0,-0.1,0.1,0,0.01,2019_DAL,9.7,6799,-0.155313433,8.80359204,-0.138305545,-0.069152773,-0.02144272
anigwkr01w,2019,Kristine Anigwe,CON,F-C,17,121,17,121,8.6,0.4,0.314,0,0.486,12.6,14.2,3.8,2.5,2.9,19.1,18.8,83,98,0,-0.2,0.2,0,0.015,2019_CON,20.4,6825,-0.133641791,16.88328358,-0.071294145,-0.035647072,-0.011784156
anigwkr01w,2020,Kristine Anigwe,LAS,F-C,17,197,17,197,15.4,0.605,0.604,0,0.491,11.3,14.1,3.2,2.8,3.3,19.9,18.7,104,97,0,0.2,0.5,0.7,0.134,2020_LAS,14.5,4450,0.448885572,11.16830846,0.596378434,0.648189217,0.131612024
anigwkr01w,2021,Kristine Anigwe,LAS,F-C,7,106,7,106,6.4,0.449,0.391,0,0.696,10.8,15.2,8.1,2,0.9,25,17.7,83,99,0,-0.2,0.2,0,0.007,2021_LAS,9.4,6449,-0.233094527,5.0180199,-0.161069424,-0.080534712,-0.030390457
anigwkr01w,2021,Kristine Anigwe,DAL,F-C,3,30,3,30,3,0.509,0.5,0,0.333,3.7,11.6,0,1.7,0,22.5,13.2,82,105,0,0,0,0,-0.013,2021_DAL,15,6449,-0.116716418,13.75010945,-0.110902072,-0.055451036,-0.073934715
anigwkr01w,2022,Kristine Anigwe,PHO,F-C,10,65,10,65,5.1,0.521,0.5,0,1,9.1,11.8,4.9,0.8,2.7,29.4,14.4,86,109,0,-0.1,0,0,-0.021,2022_PHO,13.2,7274,-0.184975124,12.61677612,-0.179763473,-0.089881736,-0.055311838
anigwkr01w,2023,Kristine Anigwe,CHI,F-C,10,83,10,83,10.4,0.49,0.455,0.045,0.364,11.1,14.9,7.5,1.8,4.9,19,17,95,102,0,0,0.1,0.1,0.058,2023_CHI,16.7,8049,-0.017343284,15.59657711,-0.005964963,0.047017518,0.022659045
anigwkr01w,2023,Kristine Anigwe,CON,F-C,3,6,3,6,-32.3,0,0,0,0,0,10,0,0,0,33.3,22.7,0,104,0,-0.1,0,-0.1,-0.562,2023_CON,25.7,8074,-0.128716418,19.14841791,-0.123847766,-0.111923883,-0.746159221
anosini01w,2008,Nicky Anosike,MIN,F-C,34,920,34,920,19.5,0.525,0.438,0.004,0.735,9.6,14.7,8,4.1,3.7,12.3,16.2,110,93,0,2.4,1.9,4.3,0.185,2008_MIN,19,6901,3.972935323,19.02501493,3.969600483,4.134800242,0.179773924
anosini01w,2009,Nicky Anosike,MIN,F-C,30,896,30,896,24.2,0.565,0.492,0.015,0.732,9.6,15.1,16.6,4.6,2.5,14.8,20.3,113,97,0,3.1,1.4,4.6,0.205,2009_MIN,13.7,6874,5.96441791,15.51866667,5.727361563,5.163680781,0.230521463
anosini01w,2010,Nicky Anosike,MIN,F-C,31,928,31,928,14.9,0.49,0.372,0,0.691,9.5,13.3,10.9,3.4,3,18.5,16.5,100,98,0,0.7,1.7,2.4,0.103,2010_MIN,12.9,6927,1.883701493,9.732467662,2.30805114,2.35402557,0.101466619
anosini01w,2011,Nicky Anosike,WAS,F-C,34,924,34,924,13.4,0.444,0.347,0.005,0.56,10.6,16.5,9.1,2.9,2.4,18,16.1,94,101,0,0.2,1.1,1.2,0.054,2011_WAS,6.6,6876,1.186029851,7.716208955,1.036033185,1.118016592,0.048398987
anosini01w,2012,Nicky Anosike,LAS,F-C,10,57,10,57,6.5,0.47,0.25,0,0.75,0,12,11.8,2.7,2.8,36.1,12.6,77,94,0,-0.1,0.1,0,0.029,2012_LAS,25.6,6825,-0.122507463,21.2860199,-0.086478618,-0.043239309,-0.030343375
appelja01w,2010,Jayne Appel-Marinelli,SAS,C,28,306,28,306,12.4,0.558,0.542,0.042,0.479,8.8,14.7,7.2,1.2,1.3,18.1,16.1,102,106,0,0.3,0.2,0.5,0.07,2010_SAS,13,6800,0.240537313,13.83149254,0.203120149,0.351560075,0.045955565
appelja01w,2011,Jayne Appel-Marinelli,SAS,C,31,452,31,452,12.8,0.495,0.478,0.034,0.281,10.2,18.5,9,1.9,3.6,18.7,12.6,99,92,0,0.3,1.1,1.4,0.128,2011_SAS,19.8,6851,0.445253731,15.30168159,0.742033752,1.071016876,0.094780255
appelja01w,2012,Jayne Appel-Marinelli,SAS,C,33,625,33,625,14.1,0.593,0.553,0.012,0.341,11.6,20.2,9.3,1.5,3.9,28.5,9.9,109,96,0,0.9,1.2,2.1,0.136,2012_SAS,24.4,6850,1.019900498,22.56318408,1.187493191,1.643746595,0.105199782
appelja01w,2013,Jayne Appel-Marinelli,SAS,C,29,768,29,768,16.5,0.596,0.583,0.025,0.405,10.6,19.7,12.7,1.8,3.8,23.6,11,110,98,0,1.4,1.1,2.5,0.131,2013_SAS,8.8,6823,2.170268657,11.0520597,1.916775787,2.208387893,0.115020203
appelja01w,2014,Jayne Appel-Marinelli,SAS,C,34,843,34,843,13.6,0.561,0.542,0.008,0.331,9.2,19.8,13.7,1,2.8,24,10.8,107,101,0,1.2,0.9,2.1,0.101,2014_SAS,15.9,6901,1.165940299,16.53635821,1.088205192,1.594102596,0.075639506
appelja01w,2015,Jayne Appel-Marinelli,SAS,C,30,673,30,673,9.8,0.427,0.382,0.039,0.333,6.5,16.3,10.6,1.8,4.2,25.5,10.8,82,96,0,-0.6,1.1,0.6,0.034,2015_SAS,4.9,6826,-0.341522388,5.812776119,-0.431516283,0.084241858,0.005006946
appelja01w,2016,Jayne Appel-Marinelli,SAS,C,34,786,34,786,9.8,0.491,0.429,0.034,0.412,6.1,14,15.5,2,3.5,27.8,11.4,91,101,0,-0.4,1.3,0.9,0.046,2016_SAS,6.9,6876,-0.398865672,4.965512438,-0.177733149,0.361133425,0.018378291
arcaija01w,1997,Janeth Arcain,HOU,G,28,784,28,784,18.2,0.531,0.458,0.132,0.34,6.8,9.3,12,3.1,0.4,18.9,21.2,102,92,0,2.3,1,3.3,0.169,1997_HOU,22.7,5650,2.878567164,17.61208955,3.584571021,3.442285511,0.175626812
arcaija01w,1998,Janeth Arcain,HOU,G,30,657,30,657,14,0.477,0.438,0.169,0.231,8.6,10.6,7.5,2.1,0.4,15,18.4,97,91,0,1,1.2,2.2,0.133,1998_HOU,32.8,6075,1.039432836,24.96646766,1.886614852,2.043307426,0.124402279
arcaija01w,1999,Janeth Arcain,HOU,G,32,735,32,735,11.9,0.514,0.466,0.268,0.25,6.1,8.1,9.3,2.3,0.2,17.6,14.7,101,96,0,1,1.1,2.1,0.115,1999_HOU,29.9,6425,0.394925373,23.20995025,1.16024624,1.63012312,0.088714183
arcaija01w,2000,Janeth Arcain,HOU,G,32,977,32,977,13.5,0.526,0.487,0.193,0.21,5.4,8.3,10.7,2.5,0.3,17.2,15.6,103,94,0,1.5,1.9,3.4,0.141,2000_HOU,35,6475,1.302666667,26.58542289,2.572325638,2.986162819,0.122258457
arcaija01w,2001,Janeth Arcain,HOU,G,32,1154,32,1154,23.2,0.514,0.448,0.13,0.295,5.3,7.5,20.8,3.1,0.2,12.6,28.5,105,94,0,4.5,1.7,6.2,0.216,2001_HOU,18.8,6450,7.107721393,14.16800995,7.936452636,7.068226318,0.244999179
arcaija01w,2002,Janeth Arcain,HOU,G,32,1116,32,1116,16.4,0.519,0.44,0.123,0.368,5,7.3,16.3,2.8,0.5,16.8,19.5,102,91,0,2.1,2.5,4.6,0.164,2002_HOU,25,6425,3.098149254,16.48034826,4.577982926,4.588991463,0.164479981
arcaija01w,2003,Janeth Arcain,HOU,G,34,1136,34,1136,16.5,0.534,0.48,0.114,0.29,3,8,12.5,2.2,0.1,12,19,106,96,0,2.6,1.8,4.3,0.152,2003_HOU,21.4,6825,3.210189055,17.17243781,3.913853618,4.106926809,0.144610099
arcaija01w,2005,Janeth Arcain,HOU,G,34,1079,34,1079,13.9,0.495,0.426,0.053,0.309,2.6,6.2,9.7,3,0.5,14,19.3,97,99,0,1.2,1.1,2.3,0.086,2005_HOU,19.9,6875,1.653393035,19.25079602,1.755282649,2.027641324,0.075167426
artiska01w,1997,Katasha Artis,CHA,F,20,113,20,113,3.3,0.354,0.25,0.063,0.938,1.1,8.8,11.7,2.9,0.7,34.7,14.5,60,89,0,-0.4,0.2,-0.2,-0.057,1997_CHA,15.8,5600,-0.422766169,13.48288557,-0.37601011,-0.288005055,-0.101948692
askamma01w,1997,Marlies Askamp,PHO,C,28,517,28,517,18.2,0.482,0.393,0.006,0.522,14.9,17.3,10,2.3,1.5,17.4,23.1,96,86,0,1.1,1.2,2.3,0.18,1997_PHO,19.7,5675,1.898238806,11.83880597,2.614403971,2.457201986,0.190112339
askamma01w,1998,Marlies Askamp,PHO,C,26,319,26,319,19.7,0.529,0.471,0,0.596,14.1,17.2,7.6,2,1.8,14.4,22,105,89,0,1,0.7,1.7,0.213,1998_PHO,23.2,6075,1.409313433,16.47024876,1.762694609,1.731347305,0.217096841
askamma01w,1999,Marlies Askamp,PHO,C,30,781,30,781,20.2,0.573,0.482,0.01,0.579,14.8,17.5,6.8,1.6,1.9,13,17.4,117,96,0,3.1,1.1,4.2,0.217,1999_PHO,15.6,6400,3.644666667,12.68532338,4.000348298,4.100174149,0.209996115
askamma01w,2000,Marlies Askamp,MIA,C,32,869,32,869,15.1,0.482,0.409,0.01,0.56,14.1,18.3,8.3,1.2,2.3,15.8,17.8,99,93,0,1.1,1.7,2.8,0.129,2000_MIA,8.3,6475,1.85040796,0.616119403,2.881650005,2.840825002,0.130762946
askamma01w,2001,Marlies Askamp,MIA,C,30,431,30,431,11,0.513,0.483,0,0.552,11.1,13.9,6.8,1.7,2.5,20.9,11.2,99,91,0,0.5,0.9,1.3,0.124,2001_MIA,19.8,6575,0.038597015,14.60248756,0.379300872,0.839650436,0.077925795
askamma01w,2002,Marlies Askamp,LAS,C,20,215,20,215,14.1,0.499,0.473,0.018,0.255,14.8,14,3.3,2.8,1.6,15.2,15.5,102,94,0,0.3,0.4,0.7,0.134,2002_LAS,25.4,6475,0.350845771,19.21402985,0.556248641,0.62812432,0.116860339
askamma01w,2002,Marlies Askamp,MIA,C,6,72,6,72,7.3,0.371,0.4,0,1.1,10.9,10.8,7.7,0.8,1.3,6.3,11.3,93,102,0,0,0,0.1,0.033,2002_MIA,13.9,6475,-0.126089552,11.48477612,-0.099233009,0.000383496,0.000213053
atkinar01w,2018,Ariel Atkins,WAS,G,29,652,29,652,17.8,0.544,0.513,0.453,0.183,5.1,6.3,15.9,3.1,1.3,11.5,23.9,108,106,0,1.3,0.7,2,0.123,2018_WAS,20.3,6599,2.264159204,18.39682587,2.45219823,2.226099115,0.136570498
atkinar01w,2019,Ariel Atkins,WAS,G,33,804,33,804,17,0.532,0.502,0.483,0.179,3.7,7,12.2,3.1,1.8,9.6,20,109,100,0,1.9,1.1,3,0.15,2019_WAS,32.4,6826,2.472,30.63028856,2.680445356,2.840222678,0.141304611
atkinar01w,2020,Ariel Atkins,WAS,G,22,682,22,682,17,0.578,0.526,0.426,0.279,3.1,5.7,13.6,3.1,0.5,13,22,108,106,0,1.3,0.7,2,0.118,2020_WAS,9.1,4451,2.096895522,8.230189055,2.23017143,2.115085715,0.124051948
atkinar01w,2021,Ariel Atkins,WAS,G,30,918,30,918,17.4,0.543,0.49,0.465,0.298,4,5.2,16.2,2.7,1.5,12,25,104,107,0,1.7,0.5,2.3,0.098,2021_WAS,10.2,6424,3.00519403,10.84418905,2.913138371,2.606569186,0.113575999
atkinar01w,2022,Ariel Atkins,WAS,G,36,1081,36,1081,16.4,0.543,0.5,0.436,0.234,3.7,6.4,13.9,2.4,0.8,9.5,22.9,107,99,0,2,2,4.1,0.151,2022_WAS,23.7,7276,3.000985075,16.53610945,4.065328901,4.082664451,0.151069915
atkinar01w,2023,Ariel Atkins,WAS,G,27,679,27,679,16,0.554,0.498,0.494,0.271,3,7.2,15.8,2.4,1.2,11.1,21.3,106,103,0,1.1,1,2.1,0.125,2023_WAS,18.8,8024,1.749860697,13.85503483,2.16830927,2.134154635,0.125723395
atkinar01w,2024,Ariel Atkins,WAS,G,6,190,6,190,8.3,0.439,0.392,0.443,0.152,4.7,6.2,20.5,3.7,1.1,21.4,25.2,81,105,0,-0.5,0.2,-0.3,-0.064,2024_WAS,0.6,1200,-0.238208955,0.52318408,-0.226046434,-0.263023217,-0.055373309
atkinla01w,2006,La'Tangela Atkinson,IND,G-F,33,419,33,419,9.8,0.475,0.466,0.195,0.448,7.4,11.5,9.6,2.3,1,24.6,15.2,85,92,0,-0.3,0.9,0.6,0.06,2006_IND,23.3,6851,-0.212626866,14.07138308,0.3517857,0.47589285,0.045431298
atkinla01w,2007,La'Tangela Atkinson,SAC,G-F,28,226,28,226,9.3,0.524,0.468,0.043,0.404,6.8,12.3,12,2.4,2,37.3,17.2,77,94,0,-0.4,0.4,0,-0.003,2007_SAC,21,6950,-0.170905473,13.99905473,0.056751165,0.028375583,0.005022227
atkinla01w,2008,La'Tangela Atkinson,SAC,G-F,5,73,5,73,8,0.394,0.375,0.063,0.25,4.8,11.9,19.3,3.6,2.3,36,16.7,68,94,0,-0.2,0.1,-0.1,-0.051,2008_SAC,17,6802,-0.10241791,12.3098806,-0.052082904,-0.076041452,-0.041666549
atkinla01w,2009,La'Tangela Atkinson,SEA,G-F,2,46,2,46,20.1,0.282,0.25,0.125,0.25,17.3,25.2,18,11.9,2,31.1,13.2,76,69,0,-0.1,0.3,0.2,0.165,2009_SEA,21.2,7026,0.212378109,13.85496517,0.260466866,0.230233433,0.200202985
atunrmo01w,2008,Morenike Atunrase,SAS,G-F,33,348,33,348,7.6,0.377,0.345,0.471,0.184,5.9,8.2,11.2,2.4,2.9,21.7,16.2,75,94,0,-0.7,0.7,0,-0.004,2008_SAS,23.2,6851,-0.557492537,16.81979104,-0.233406606,-0.116703303,-0.013414173
atwelam01w,2022,Amy Atwell,LAS,F,4,32,4,32,-6.1,0.167,0.167,0.667,0,3.7,3.8,8.8,0,0,18.2,15.5,44,118,0,-0.2,0,-0.2,-0.274,2022_LAS,7.5,7226,-0.269373134,11.87730348,-0.288757816,-0.244378908,-0.305473635
augusse01w,2006,Seimone Augustus,MIN,G-F,34,1127,34,1127,22.7,0.537,0.481,0.137,0.266,1.6,6.6,10.1,1,1.2,9.3,30.4,107,107,0,4.1,-0.2,3.9,0.138,2006_MIN,8.2,6825,6.661074627,10.75338308,6.239439061,5.069719531,0.179936807
augusse01w,2007,Seimone Augustus,MIN,G-F,34,1093,34,1093,27.4,0.583,0.53,0.106,0.297,3.9,7.4,16.6,1.9,1.5,11.2,29.1,114,103,0,5.7,0.4,6.1,0.224,2007_MIN,12.3,6874,9.015890547,12.32612935,9.011735851,7.555867925,0.276518497
augusse01w,2008,Seimone Augustus,MIN,G-F,31,1042,31,1042,22.1,0.539,0.49,0.127,0.238,3.1,6.7,16.1,1.6,0.9,8.7,25.2,110,104,0,3.9,0.4,4.3,0.165,2008_MIN,19,6901,5.847641791,19.02501493,5.843864722,5.071932361,0.194699899
augusse01w,2009,Seimone Augustus,MIN,G-F,6,178,6,178,30.9,0.661,0.622,0.163,0.244,2.6,8.6,12.2,3.4,1.3,12,26.9,119,103,0,0.9,0.1,1,0.236,2009_MIN,13.7,6874,1.778228856,15.51866667,1.731135072,1.365567536,0.306869109
augusse01w,2010,Seimone Augustus,MIN,G-F,25,832,25,832,14.7,0.488,0.473,0.261,0.124,1.2,5.7,12,1,0.7,7.5,24.1,101,107,0,0.9,0.5,1.4,0.066,2010_MIN,12.9,6927,1.606049751,9.732467662,1.98650116,1.69325058,0.081406278
augusse01w,2011,Seimone Augustus,MIN,G-F,34,997,34,997,21.7,0.562,0.532,0.131,0.162,2.3,7.2,13.5,1.6,1.3,8.4,24,115,99,0,3.9,1.4,5.4,0.215,2011_MIN,29,6800,5.396696517,22.05263682,6.415302561,5.90765128,0.237017103
augusse01w,2012,Seimone Augustus,MIN,G-F,29,826,29,826,21.6,0.576,0.549,0.263,0.156,2.4,7.5,15.4,1.7,0.6,10.7,24.9,115,100,0,3.3,1,4.3,0.209,2012_MIN,31.1,6876,4.42999005,24.55302488,5.216464956,4.758232478,0.23042288
augusse01w,2013,Seimone Augustus,MIN,G-F,31,922,31,922,21.5,0.57,0.54,0.167,0.16,3.2,6.2,14.2,1,1.6,9.2,23.9,113,100,0,3.6,0.9,4.5,0.197,2013_MIN,31,6823,4.898985075,26.54514428,5.500974958,5.000487479,0.216940888
augusse01w,2014,Seimone Augustus,MIN,G-F,24,749,24,749,18.4,0.556,0.529,0.108,0.156,2.2,6.9,14.1,0.7,0.2,9.9,24.3,107,105,0,1.9,0.4,2.3,0.122,2014_MIN,23.5,6696,2.824587065,21.0538209,3.09821134,2.69910567,0.144144495
augusse01w,2015,Seimone Augustus,MIN,G-F,16,481,16,481,16,0.482,0.447,0.106,0.119,2.2,5.6,15.6,1,0.8,7.6,24.1,99,100,0,0.7,0.5,1.2,0.1,2015_MIN,21,6453,1.23959204,17.1239005,1.52851252,1.36425626,0.113451664
augusse01w,2016,Seimone Augustus,MIN,G-F,29,765,29,765,12.6,0.509,0.482,0.13,0.153,2.3,6.7,15.1,1,1.2,14.7,21.8,98,102,0,0.3,1.2,1.5,0.08,2016_MIN,29.5,6898,0.677462687,21.01927363,1.617989748,1.558994874,0.081516072
augusse01w,2017,Seimone Augustus,MIN,G-F,32,886,32,886,16.1,0.558,0.534,0.149,0.129,1.9,6.5,22.3,1,0.3,12.6,17.9,114,100,0,2.3,1.5,3.9,0.174,2017_MIN,32.2,6802,2.327402985,22.59495522,3.578515845,3.739257922,0.168815256
augusse01w,2018,Seimone Augustus,MIN,G-F,33,864,33,864,12.6,0.512,0.499,0.198,0.102,0.7,4.2,17,0.8,0.8,10.3,20.4,102,107,0,0.6,0.9,1.5,0.069,2018_MIN,17,6801,0.765134328,12.18352239,1.377020324,1.438510162,0.066597693
augusse01w,2019,Seimone Augustus,MIN,G-F,12,156,12,156,3.4,0.342,0.328,0.188,0.063,1.6,2.8,15.3,1.6,0.6,15.4,22.4,72,103,0,-0.5,0.1,-0.4,-0.104,2019_MIN,20.1,6800,-0.575880597,15.43079602,-0.468763565,-0.434381782,-0.111379944
augusse01w,2020,Seimone Augustus,LAS,G-F,21,332,21,332,14.1,0.55,0.545,0.2,0.055,1.1,6.9,11.9,1.8,0.6,6.6,16.7,109,103,0,0.5,0.5,1,0.12,2020_LAS,14.5,4450,0.541771144,11.16830846,0.790337794,0.895168897,0.107851674
austish01w,2022,Shakira Austin,WAS,C-F,36,776,36,776,17.4,0.576,0.547,0.004,0.489,9.5,17.8,7.5,1.7,3.6,16.6,19.4,105,95,0,1.1,2,3.1,0.16,2022_WAS,23.7,7276,2.540338308,16.53610945,3.30438161,3.202190805,0.165061382
austish01w,2023,Shakira Austin,WAS,C-F,19,440,19,440,15.6,0.528,0.5,0,0.383,7.5,17.8,7.1,1.8,3.6,16.3,22.4,94,98,0,-0.1,1,0.9,0.078,2023_WAS,18.8,8024,1.046368159,13.85503483,1.317527765,1.108763882,0.100796717
austish01w,2024,Shakira Austin,WAS,C-F,4,82,4,82,15.2,0.459,0.42,0.023,0.318,11,19.5,8,1.2,6.2,15.2,32.1,85,102,0,-0.2,0.1,-0.1,-0.04,2024_WAS,0.6,1200,0.178686567,0.52318408,0.183935655,0.041967828,0.020472111
ayayiva01w,2015,Valeriane Ayayi,SAS,F,16,147,16,147,7,0.362,0.354,0.438,0.146,6.2,11.2,7.7,2.9,2.5,15,19,72,98,0,-0.4,0.2,-0.2,-0.052,2015_SAS,4.9,6826,-0.279373134,5.812776119,-0.299030048,-0.249515024,-0.067895245
aycocan01w,1999,Angela Aycock,PHO,G,8,30,8,30,-4.3,0.347,0,0.75,1,0,2.1,16.8,3.8,0,51,18.8,47,98,0,-0.2,0,-0.2,-0.231,1999_PHO,15.6,6400,-0.225671642,12.68532338,-0.212009095,-0.206004548,-0.27467273
aycocan01w,2000,Angela Aycock,SEA,G,1,7,1,7,-15.1,0,0,0.667,0,18.9,20.5,0,0,0,0,22.1,19,103,0,-0.1,0,-0.1,-0.435,2000_SEA,-1,6475,-0.090268657,-1.090895522,-0.090170391,-0.095085196,-0.543343975
aycocan01w,2000,Angela Aycock,MIN,G,3,6,3,6,34.8,0,0,0,0,0,34.8,100,0,0,0,0,226,83,0,0.1,0,0.1,0.512,2000_MIN,15.8,6425,0.07158209,9.981691542,0.077015529,0.088507765,0.590051765
ayimmi01w,2011,Miranda Ayim,TUL,F,3,42,3,42,5,0.405,0.444,0,0.222,11.5,10.6,9.1,2.5,1.9,28.8,15.1,72,107,0,-0.1,0,-0.1,-0.094,2011_TUL,-0.3,6823,-0.12161194,2.293253731,-0.137575103,-0.118787551,-0.113131001
azizle01w,2003,Leigh Aziz,IND,F,7,44,7,44,5.1,0.317,0.286,0,0.286,6.2,14.2,4.4,0,8.4,16,21.5,67,100,0,-0.2,0,-0.1,-0.111,2003_IND,18.5,6875,-0.12521393,17.88900498,-0.121303562,-0.110651781,-0.100592528
azzije01w,1999,Jennifer Azzi,DET,G,28,838,28,838,17.2,0.666,0.597,0.32,0.575,0.7,4.6,25.4,1.6,0.4,19.8,15.7,119,100,0,3.2,0.7,3.9,0.185,1999_DET,12.8,6500,2.659920398,9.146965174,3.130880888,3.515440444,0.167801453
azzije01w,2000,Jennifer Azzi,UTA,G,15,559,15,559,14.8,0.586,0.5,0.231,0.413,1.2,4.7,28.1,1.2,0.8,18.6,12.4,121,107,0,1.8,-0.1,1.7,0.122,2000_UTA,16,6400,1.106875622,16.83791045,1.033689381,1.366844691,0.097806418
azzije01w,2001,Jennifer Azzi,UTA,G,32,1205,32,1205,13.6,0.61,0.511,0.402,0.522,1.2,5.2,25.2,1.1,0.7,23.4,12,114,102,0,3.3,0.1,3.5,0.115,2001_UTA,16.1,6475,1.666616915,15.80273632,1.721937801,2.610968901,0.086671167
azzije01w,2002,Jennifer Azzi,UTA,G,32,1151,32,1151,13.8,0.628,0.563,0.465,0.525,1.7,3.7,23.9,1.3,0.9,21.6,12.4,118,105,0,3.5,0.1,3.5,0.123,2002_UTA,18.6,6450,1.706457711,17.28338308,1.94140749,2.720703745,0.094550956
azzije01w,2003,Jennifer Azzi,SAS,G,34,1136,34,1136,10.3,0.543,0.495,0.46,0.308,1.1,4.7,19.3,1.3,0.6,20.3,12.4,102,103,0,1.4,0.5,1.8,0.064,2003_SAS,7,6825,-0.293890547,4.802736318,0.071837151,0.935918576,0.032954879
